VIDEO_ID,ID,JULIAN_DATE,DECIMAL_TIME,LATITUDE,LONGITUDE,TEMPERATURE,WEATHER,GROUP_SIZE,BAIT_PRESENCE,GENERALIZED_ENVIRONMENT,SENTINEL_PRESENCE,DISTURBANCE_FREQUENCY,BEHAVIOR,DURATION
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,M,4.742
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,M,2.5
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,M,3.493
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,M,10.504
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,M,2.498
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,M,0.748
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,M,0.748
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,M,0.996
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,M,2.755
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,M,0.748
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,M,0.498
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,M,1.266
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,HU,0.248
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,HU,0.75
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,HU,1.502
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,HU,1.99
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,HU,0.747
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,HU,0.25
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,HU,1.76
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,HU,2.746
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,HU,0.503
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,HU,1.248
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,HU,1.499
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,HU,0.749
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,HD,1.247
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,HD,0.756
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,HD,1.25
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,HD,0.75
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,HD,1.251
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,HD,2.262
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,HD,1.494
33,033-01-02,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,NO,0,HD,0.001
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HD,1.248
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HD,0.997
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HD,1.499
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HD,2
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HD,1.998
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HD,2.977
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HD,1.745
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HD,1.765
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HD,1.006
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HD,1.74
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HD,5.001
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HD,1.734
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HD,1.499
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HD,1.501
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HD,2.504
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HD,1.741
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HD,1
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HD,0.758
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HD,1.738
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HD,3.504
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HD,1.751
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HU,0.153
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HU,3.499
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HU,1.249
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HU,0.248
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HU,0.501
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HU,0.77
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HU,0.502
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HU,1.51
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HU,0.729
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HU,1.754
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HU,0.756
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HU,1.004
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HU,2.498
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HU,0.501
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HU,0.753
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HU,0.496
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HU,0.499
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HU,0.498
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HU,1.501
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HU,0.997
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HU,0.499
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HU,1.996
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,HU,2.502
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,M,1.498
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,M,23.751
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,M,0.998
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,M,5.25
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,M,0.757
33,033-01-01,20227863,8.533333333,43.114516,-79.113412,20,Partly Cloudy,SMALL,YES,Commercial,YES,0,M,6.769
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HD,0.498
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HD,1.55
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HD,0.508
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HD,0.741
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HD,0.762
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HD,2.499
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HD,0.999
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HD,0.26
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HD,0.5
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HD,2.498
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HD,3.6
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HU,2.74
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HU,1.74
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HU,1
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HU,1.999
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HU,0.739
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HU,0.758
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HU,2.237
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HU,5.757
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HU,5.497
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HU,0.747
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HU,5.258
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HU,11.498
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HU,1.493
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HU,0.745
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HU,0.496
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HU,0.24
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HU,0.494
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,HU,2.999
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,M,1.709
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,M,1.999
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,M,1.748
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,M,3.001
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,M,2.499
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,M,0.758
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,M,8.758
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,M,1.999
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,M,1.001
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,M,0.997
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,M,0.502
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,M,0.5
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,M,0.494
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,M,0.498
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,M,0.744
34,034-01-01,20227864,7.766666667,43.114516,-79.113412,23,Sunny,SMALL,YES,Commercial,NO,0,M,3.521
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HD,0.747
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HD,0.5
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HD,0.999
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HD,0.716
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HD,0.999
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HD,1.505
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HD,1.499
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HD,1.523
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HD,0.999
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HD,1.226
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HD,2.002
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HD,1.259
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HU,0.998
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HU,1.25
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HU,1.247
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HU,0.284
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HU,0.499
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HU,0.268
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HU,1.228
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HU,2.25
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HU,0.992
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HU,0.735
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HU,1.51
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HU,0.509
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HU,1.5
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HU,1
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,M,1.49
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,M,1.497
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,M,0.761
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,M,1
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,M,0.765
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,M,1.501
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,M,1.259
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,M,1.237
35,035-01-01,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,M,3.236
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,M,0.499
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,M,1.498
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,M,4.251
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,M,0.998
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,M,1.513
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,M,0.999
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,M,0.244
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,M,2.004
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,M,0.498
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,M,1
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,M,0.764
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,M,1.266
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HU,0.502
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HU,1
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HU,1.249
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HU,0.505
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HU,0.764
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HU,0.236
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HU,0.739
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HU,0.755
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HU,0.511
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HD,3.749
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HD,0.996
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HD,0.499
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HD,2.999
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HD,1.762
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HD,0.5
35,035-01-02,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,HD,3.496
35,035-01-03,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,M,1.991
35,035-01-03,20227885,8.416666667,43.214244,-79.213456,21,Sunny,SMALL,NO,Green Area,YES,3.000006,M,0.968
36,036-01-01,20227888,7.8,43.18262,-79.245815,18,Sunny,SMALL,YES,Green Area,NO,0.250054595,HD,0.76
36,036-01-01,20227888,7.8,43.18262,-79.245815,18,Sunny,SMALL,YES,Green Area,NO,0.250054595,HD,4.992
36,036-01-01,20227888,7.8,43.18262,-79.245815,18,Sunny,SMALL,YES,Green Area,NO,0.250054595,HD,4.004
36,036-01-01,20227888,7.8,43.18262,-79.245815,18,Sunny,SMALL,YES,Green Area,NO,0.250054595,HD,1.24
36,036-01-01,20227888,7.8,43.18262,-79.245815,18,Sunny,SMALL,YES,Green Area,NO,0.250054595,HD,3
36,036-01-01,20227888,7.8,43.18262,-79.245815,18,Sunny,SMALL,YES,Green Area,NO,0.250054595,HD,1.741
36,036-01-01,20227888,7.8,43.18262,-79.245815,18,Sunny,SMALL,YES,Green Area,NO,0.250054595,HD,0.745
36,036-01-01,20227888,7.8,43.18262,-79.245815,18,Sunny,SMALL,YES,Green Area,NO,0.250054595,HD,1.999
36,036-01-01,20227888,7.8,43.18262,-79.245815,18,Sunny,SMALL,YES,Green Area,NO,0.250054595,HD,0.5
36,036-01-01,20227888,7.8,43.18262,-79.245815,18,Sunny,SMALL,YES,Green Area,NO,0.250054595,HD,1.999
36,036-01-01,20227888,7.8,43.18262,-79.245815,18,Sunny,SMALL,YES,Green Area,NO,0.250054595,HD,0.5
36,036-01-01,20227888,7.8,43.18262,-79.245815,18,Sunny,SMALL,YES,Green Area,NO,0.250054595,HD,2.011
36,036-01-01,20227888,7.8,43.18262,-79.245815,18,Sunny,SMALL,YES,Green Area,NO,0.250054595,HD,4.243
36,036-01-01,20227888,7.8,43.18262,-79.245815,18,Sunny,SMALL,YES,Green Area,NO,0.250054595,HD,1.999
36,036-01-01,20227888,7.8,43.18262,-79.245815,18,Sunny,SMALL,YES,Green Area,NO,0.250054595,HD,1.501
36,036-01-01,20227888,7.8,43.18262,-79.245815,18,Sunny,SMALL,YES,Green Area,NO,0.250054595,HD,0.5
36,036-01-01,20227888,7.8,43.18262,-79.245815,18,Sunny,SMALL,YES,Green Area,NO,0.250054595,HD,1.498
36,036-01-01,20227888,7.8,43.18262,-79.245815,18,Sunny,SMALL,YES,Green Area,NO,0.250054595,HD,1.499
36,036-01-01,20227888,7.8,43.18262,-79.245815,18,Sunny,SMALL,YES,Green Area,NO,0.250054595,HD,3.502
36,036-01-01,20227888,7.8,43.18262,-79.245815,18,Sunny,SMALL,YES,Green Area,NO,0.250054595,HD,0.753
36,036-01-01,20227888,7.8,43.18262,-79.245815,18,Sunny,SMALL,YES,Green Area,NO,0.250054595,HD,0.499
36,036-01-01,20227888,7.8,43.18262,-79.245815,18,Sunny,SMALL,YES,Green Area,NO,0.250054595,HD,0.739
36,036-01-01,20227888,7.8,43.18262,-79.245815,18,Sunny,SMALL,YES,Green Area,NO,0.250054595,HD,2.997
36,036-01-01,20227888,7.8,43.18262,-79.245815,18,Sunny,SMALL,YES,Green Area,NO,0.250054595,HD,1.496
36,036-01-01,20227888,7.8,43.18262,-79.245815,18,Sunny,SMALL,YES,Green Area,NO,0.250054595,HD,3.5
36,036-01-01,20227888,7.8,43.18262,-79.245815,18,Sunny,SMALL,YES,Green Area,NO,0.250054595,HU,0.49
